row,section_title,section,block,instance,module,block_kind,port,direction,width,clock_domain,reset_domain,connection_class,source_signal,connects_to,pad_or_macro,voltage_domain,top_wrapper_action,notes,source_file
296,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,packet_pending_o,output,1,clk_sys,async_rst_n,status,tdc_packet_pending[0..2],event_coordinator.u_event_coordinator.packet_pending_mask_i[0..2],internal,1V8,connect_direct,TDC packet pending status,TOP/rtl/spadmic_tdc_axis_wrapper.sv
297,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,ready_o,output,1,clk_sys,async_rst_n,status,tdc_ready[0..2],top_glue.readiness.tdc_ready,internal,1V8,connect_direct,TDC resource ready status,TOP/rtl/spadmic_tdc_axis_wrapper.sv
298,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,busy_o,output,1,clk_sys,async_rst_n,status,tdc_busy[0..2],top_glue.readiness.tdc_busy,internal,1V8,connect_direct,TDC busy status,TOP/rtl/spadmic_tdc_axis_wrapper.sv
299,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,fifo_full_o,output,1,clk_sys,async_rst_n,status,tdc_fifo_full[0..2],top_glue.readiness.tdc_fifo_full,internal,1V8,connect_direct,TDC FIFO full status,TOP/rtl/spadmic_tdc_axis_wrapper.sv
300,05 - Glue RTL Detail,glue_block,tdc_axis_wrapper,u_tdc_r/u_tdc_y/u_tdc_b,spadmic_tdc_axis_wrapper,glue_rtl,stop_armed_o,output,1,clk_ref_40m,async_rst_n,status,tdc_stop_armed[0..2],top_glue.unused_or_future_status.tdc_stop_armed,internal,1V8,connect_direct,Stop qualifier armed status,TOP/rtl/spadmic_tdc_axis_wrapper.sv
301,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,clk_sys,input,1,clk_sys,async_rst_n,clock,clk_sys,mptdc_axis_core.axis_core_instances.clk_sys,clock_wrapper,1V8,instantiate_macro,Physical macro clock input,MPTDC/rtl/top/mptdc_axis_core.sv
302,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,async_rst_n,input,1,async,async_rst_n,reset,async_rst_n,mptdc_axis_core.axis_core_instances.async_rst_n,async_rst_n,1V8,instantiate_macro,Original async reset reaches MPTDC core,MPTDC/rtl/top/mptdc_axis_core.sv
303,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,start_spad_async_i,input,1,async,async_rst_n,subblock_to_subblock,start_async_gated,mptdc_axis_core.axis_core_instances.start_spad_async_i,internal,1V8,connect_direct,Generated inside tdc wrapper from matrix event and enables,MPTDC/rtl/top/mptdc_axis_core.sv
304,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,stop_spad_async_i,input,1,clk_ref_40m,async_rst_n,subblock_to_subblock,stop_async_qualified,mptdc_axis_core.axis_core_instances.stop_spad_async_i,internal,1V8,connect_direct,Generated by spadmic_ref_stop_qualifier,MPTDC/rtl/top/mptdc_axis_core.sv
305,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,cal_start_async_i,input,1,async,async_rst_n,pad_to_core,cal_start_async_gated,mptdc_axis_core.axis_core_instances.cal_start_async_i,cal_*_start_async_i,1V8,connect_direct,Wrapper gates external calibration start,MPTDC/rtl/top/mptdc_axis_core.sv
306,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,cal_stop_async_i,input,1,async,async_rst_n,pad_to_core,cal_stop_async_gated,mptdc_axis_core.axis_core_instances.cal_stop_async_i,cal_*_stop_async_i,1V8,connect_direct,Wrapper gates external calibration stop,MPTDC/rtl/top/mptdc_axis_core.sv
307,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,input_sel_i,input,input_sel_e,clk_sys,async_rst_n,csr_control,tdc_input_sel,mptdc_axis_core.axis_core_instances.input_sel_i,internal,1V8,connect_direct,Calibration mode selects calibration path,MPTDC/rtl/top/mptdc_axis_core.sv
308,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,conv_arm_i,input,1,clk_sys,async_rst_n,csr_control,tdc_conv_arm[0..2],mptdc_axis_core.axis_core_instances.conv_arm_i,internal,1V8,connect_direct,Per axis conversion arm,MPTDC/rtl/top/mptdc_axis_core.sv
309,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,fifo_clr_i,input,1,clk_sys,async_rst_n,csr_control,shared_tdc_fifo_clr,mptdc_axis_core.axis_core_instances.fifo_clr_i,internal,1V8,connect_direct,Shared FIFO clear,MPTDC/rtl/top/mptdc_axis_core.sv
310,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,soft_reset_i,input,1,clk_sys,async_rst_n,csr_control,shared_tdc_soft_reset,mptdc_axis_core.axis_core_instances.soft_reset_i,internal,1V8,connect_direct,Shared soft reset,MPTDC/rtl/top/mptdc_axis_core.sv
311,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,max_hits_i,input,MAX_HITS_W,clk_sys,async_rst_n,csr_control,shared_tdc_max_hits,mptdc_axis_core.axis_core_instances.max_hits_i,internal,1V8,connect_direct,Shared max hits,MPTDC/rtl/top/mptdc_axis_core.sv
312,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,ro_slow_code_i,input,8,clk_sys,async_rst_n,csr_control,shared_tdc_ro_slow_code,mptdc_axis_core.axis_core_instances.ro_slow_code_i,internal,1V8,connect_direct,Shared slow RO code,MPTDC/rtl/top/mptdc_axis_core.sv
313,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,ro_fast_code_i,input,8,clk_sys,async_rst_n,csr_control,shared_tdc_ro_fast_code,mptdc_axis_core.axis_core_instances.ro_fast_code_i,internal,1V8,connect_direct,Shared fast RO code,MPTDC/rtl/top/mptdc_axis_core.sv
314,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,pkt_valid_o,output,1,clk_sys,async_rst_n,subblock_to_subblock,pkt_valid_o,tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.pkt_valid_o,internal,1V8,connect_direct,Packet stream to wrapper then bundle,MPTDC/rtl/top/mptdc_axis_core.sv
315,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,pkt_ready_i,input,1,clk_sys,async_rst_n,subblock_to_subblock,pkt_ready_i,mptdc_axis_core.axis_core_instances.pkt_ready_i,internal,1V8,connect_direct,Backpressure from bundle through wrapper,MPTDC/rtl/top/mptdc_axis_core.sv
316,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,pkt_data_o,output,NARROW_W,clk_sys,async_rst_n,subblock_to_subblock,pkt_data_o,tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.pkt_data_o,internal,1V8,connect_direct,Packet stream data,MPTDC/rtl/top/mptdc_axis_core.sv
317,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,pkt_sop_o,output,1,clk_sys,async_rst_n,subblock_to_subblock,pkt_sop_o,tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.pkt_sop_o,internal,1V8,connect_direct,Packet start of packet,MPTDC/rtl/top/mptdc_axis_core.sv
318,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,pkt_eop_o,output,1,clk_sys,async_rst_n,subblock_to_subblock,pkt_eop_o,tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.pkt_eop_o,internal,1V8,connect_direct,Packet end of packet,MPTDC/rtl/top/mptdc_axis_core.sv
319,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,packet_active_o,output,1,clk_sys,async_rst_n,status,packet_active_o,tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.packet_active_o,internal,1V8,connect_direct,Status through wrapper,MPTDC/rtl/top/mptdc_axis_core.sv
320,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,packet_pending_o,output,1,clk_sys,async_rst_n,status,packet_pending_o,tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.packet_pending_o,internal,1V8,connect_direct,Status through wrapper,MPTDC/rtl/top/mptdc_axis_core.sv
321,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,ready_o,output,1,clk_sys,async_rst_n,status,ready_o,tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.ready_o,internal,1V8,connect_direct,Status through wrapper,MPTDC/rtl/top/mptdc_axis_core.sv
322,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,busy_o,output,1,clk_sys,async_rst_n,status,busy_o,tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.busy_o,internal,1V8,connect_direct,Status through wrapper,MPTDC/rtl/top/mptdc_axis_core.sv
323,06 - MPTDC Macro Black-Box Contract,mptdc_macro,mptdc_axis_core,u_tdc_r.u_tdc/u_tdc_y.u_tdc/u_tdc_b.u_tdc,mptdc_axis_core,macro,fifo_full_o,output,1,clk_sys,async_rst_n,status,fifo_full_o,tdc_axis_wrapper.u_tdc_r/u_tdc_y/u_tdc_b.fifo_full_o,internal,1V8,connect_direct,Status through wrapper,MPTDC/rtl/top/mptdc_axis_core.sv
324,04 - Genus Handoff Blocks,handoff_block,position_snapshot,u_pos_packetizer,spadmic_position_snapshot_packetizer,handoff,clk_sys,input,1,clk_sys,rst_sys_n,clock,clk_sys,position_snapshot.u_pos_packetizer.clk_sys,clock_wrapper,1V8,connect_direct,Position packetizer clock,TOP/rtl/spadmic_position_snapshot_packetizer.sv
325,04 - Genus Handoff Blocks,handoff_block,position_snapshot,u_pos_packetizer,spadmic_position_snapshot_packetizer,handoff,rst_n,input,1,clk_sys,rst_sys_n,reset,rst_sys_n,position_snapshot.u_pos_packetizer.rst_n,internal,1V8,connect_direct,Position packetizer reset,TOP/rtl/spadmic_position_snapshot_packetizer.sv
326,04 - Genus Handoff Blocks,handoff_block,position_snapshot,u_pos_packetizer,spadmic_position_snapshot_packetizer,handoff,start_i,input,1,clk_sys,rst_sys_n,subblock_to_subblock,pos_packet_start,position_snapshot.u_pos_packetizer.start_i,internal,1V8,connect_direct,Event open and ID valid and snapshot valid gate,TOP/rtl/spadmic_position_snapshot_packetizer.sv
327,04 - Genus Handoff Blocks,handoff_block,position_snapshot,u_pos_packetizer,spadmic_position_snapshot_packetizer,handoff,mode_i,input,spadmic_pos_mode_e,clk_sys,rst_sys_n,csr_control,position_mode,position_snapshot.u_pos_packetizer.mode_i,internal,1V8,connect_direct,CSR position mode,TOP/rtl/spadmic_position_snapshot_packetizer.sv
328,04 - Genus Handoff Blocks,handoff_block,position_snapshot,u_pos_packetizer,spadmic_position_snapshot_packetizer,handoff,event_id_i,input,14,clk_sys,rst_sys_n,subblock_to_subblock,event_id,position_snapshot.u_pos_packetizer.event_id_i,internal,1V8,connect_direct,Current event ID,TOP/rtl/spadmic_position_snapshot_packetizer.sv
329,04 - Genus Handoff Blocks,handoff_block,position_snapshot,u_pos_packetizer,spadmic_position_snapshot_packetizer,handoff,snapshot_R_i,input,64,clk_sys,rst_sys_n,subblock_to_subblock,snapshot_R,position_snapshot.u_pos_packetizer.snapshot_R_i,internal,1V8,connect_direct,Captured R snapshot,TOP/rtl/spadmic_position_snapshot_packetizer.sv
330,04 - Genus Handoff Blocks,handoff_block,position_snapshot,u_pos_packetizer,spadmic_position_snapshot_packetizer,handoff,snapshot_Y_i,input,64,clk_sys,rst_sys_n,subblock_to_subblock,snapshot_Y,position_snapshot.u_pos_packetizer.snapshot_Y_i,internal,1V8,connect_direct,Captured Y snapshot,TOP/rtl/spadmic_position_snapshot_packetizer.sv
331,04 - Genus Handoff Blocks,handoff_block,position_snapshot,u_pos_packetizer,spadmic_position_snapshot_packetizer,handoff,snapshot_B_i,input,64,clk_sys,rst_sys_n,subblock_to_subblock,snapshot_B,position_snapshot.u_pos_packetizer.snapshot_B_i,internal,1V8,connect_direct,Captured B snapshot,TOP/rtl/spadmic_position_snapshot_packetizer.sv
332,04 - Genus Handoff Blocks,handoff_block,position_snapshot,u_pos_packetizer,spadmic_position_snapshot_packetizer,handoff,gap_threshold_i,input,SPADMIC_LINE_COUNT_W,clk_sys,rst_sys_n,tieoff,position_gap_threshold,position_snapshot.u_pos_packetizer.gap_threshold_i,internal,1V8,tie_constant,Active top sets threshold to 2,TOP/rtl/spadmic_top_matrix_v1.sv
333,04 - Genus Handoff Blocks,handoff_block,position_snapshot,u_pos_packetizer,spadmic_position_snapshot_packetizer,handoff,min_cluster_span_i,input,SPADMIC_LINE_COUNT_W,clk_sys,rst_sys_n,tieoff,position_min_cluster_span,position_snapshot.u_pos_packetizer.min_cluster_span_i,internal,1V8,tie_constant,Active top sets span to 1,TOP/rtl/spadmic_top_matrix_v1.sv
334,04 - Genus Handoff Blocks,handoff_block,position_snapshot,u_pos_packetizer,spadmic_position_snapshot_packetizer,handoff,pkt_valid_o,output,1,clk_sys,rst_sys_n,subblock_to_subblock,pos_pkt_valid,event_bundle_tx.u_bundle_tx.src_valid_i[3],internal,1V8,connect_direct,Position source valid to bundle TX,TOP/rtl/spadmic_position_snapshot_packetizer.sv
335,04 - Genus Handoff Blocks,handoff_block,position_snapshot,u_pos_packetizer,spadmic_position_snapshot_packetizer,handoff,pkt_ready_i,input,1,clk_sys,rst_sys_n,subblock_to_subblock,pos_pkt_ready,position_snapshot.u_pos_packetizer.pkt_ready_i,internal,1V8,connect_direct,From bundle source ready bit 3,TOP/rtl/spadmic_position_snapshot_packetizer.sv
336,04 - Genus Handoff Blocks,handoff_block,position_snapshot,u_pos_packetizer,spadmic_position_snapshot_packetizer,handoff,pkt_data_o,output,NARROW_W,clk_sys,rst_sys_n,subblock_to_subblock,pos_pkt_data,event_bundle_tx.u_bundle_tx.src_data_i[3],internal,1V8,connect_direct,Position packet word,TOP/rtl/spadmic_position_snapshot_packetizer.sv
337,04 - Genus Handoff Blocks,handoff_block,position_snapshot,u_pos_packetizer,spadmic_position_snapshot_packetizer,handoff,pkt_sop_o,output,1,clk_sys,rst_sys_n,subblock_to_subblock,pos_pkt_sop,event_bundle_tx.u_bundle_tx.src_sop_i[3],internal,1V8,connect_direct,Position packet SOP,TOP/rtl/spadmic_position_snapshot_packetizer.sv
338,04 - Genus Handoff Blocks,handoff_block,position_snapshot,u_pos_packetizer,spadmic_position_snapshot_packetizer,handoff,pkt_eop_o,output,1,clk_sys,rst_sys_n,subblock_to_subblock,pos_pkt_eop,event_bundle_tx.u_bundle_tx.src_eop_i[3],internal,1V8,connect_direct,Position packet EOP,TOP/rtl/spadmic_position_snapshot_packetizer.sv
339,04 - Genus Handoff Blocks,handoff_block,position_snapshot,u_pos_packetizer,spadmic_position_snapshot_packetizer,handoff,packet_pending_o,output,1,clk_sys,rst_sys_n,status,pos_packet_pending,event_coordinator.u_event_coordinator.packet_pending_mask_i[3],internal,1V8,connect_direct,Position packet pending status,TOP/rtl/spadmic_position_snapshot_packetizer.sv
340,04 - Genus Handoff Blocks,handoff_block,position_snapshot,u_pos_packetizer,spadmic_position_snapshot_packetizer,handoff,busy_o,output,1,clk_sys,rst_sys_n,status,pos_packet_busy,top_glue.readiness.pos_packet_busy,internal,1V8,connect_direct,Position path busy status,TOP/rtl/spadmic_position_snapshot_packetizer.sv
341,04 - Genus Handoff Blocks,handoff_block,position_snapshot,u_pos_packetizer,spadmic_position_snapshot_packetizer,handoff,snapshot_captured_o,output,1,clk_sys,rst_sys_n,status,pos_snapshot_captured,event_coordinator.u_event_coordinator.position_snapshot_captured_i,internal,1V8,connect_direct,Latched in top while event open,TOP/rtl/spadmic_position_snapshot_packetizer.sv
342,04 - Genus Handoff Blocks,handoff_block,position_snapshot,u_pos_packetizer,spadmic_position_snapshot_packetizer,handoff,done_o,output,1,clk_sys,rst_sys_n,status,pos_packet_done,top_status.unused_phase2_inputs.pos_packet_done,internal,1V8,connect_direct,Consumed by status glue in active top,TOP/rtl/spadmic_position_snapshot_packetizer.sv
343,04 - Genus Handoff Blocks,handoff_block,position_snapshot,u_pos_packetizer,spadmic_position_snapshot_packetizer,handoff,drop_o,output,1,clk_sys,rst_sys_n,status,pos_packet_drop,matrix_top_csr.u_matrix_top_csr.position_packet_drop_i,internal,1V8,connect_direct,CSR status and top status glue,TOP/rtl/spadmic_position_snapshot_packetizer.sv
344,04 - Genus Handoff Blocks,handoff_block,event_bundle_tx,u_bundle_tx,spadmic_event_bundle_tx,handoff,clk_sys,input,1,clk_sys,rst_sys_n,clock,clk_sys,event_bundle_tx.u_bundle_tx.clk_sys,clock_wrapper,1V8,connect_direct,Bundle TX clock,TOP/rtl/spadmic_event_bundle_tx.sv
345,04 - Genus Handoff Blocks,handoff_block,event_bundle_tx,u_bundle_tx,spadmic_event_bundle_tx,handoff,rst_n,input,1,clk_sys,rst_sys_n,reset,rst_sys_n,event_bundle_tx.u_bundle_tx.rst_n,internal,1V8,connect_direct,Bundle TX reset,TOP/rtl/spadmic_event_bundle_tx.sv
346,04 - Genus Handoff Blocks,handoff_block,event_bundle_tx,u_bundle_tx,spadmic_event_bundle_tx,handoff,bundle_start_i,input,1,clk_sys,rst_sys_n,subblock_to_subblock,bundle_start,event_bundle_tx.u_bundle_tx.bundle_start_i,internal,1V8,connect_direct,From event coordinator,TOP/rtl/spadmic_event_bundle_tx.sv
347,04 - Genus Handoff Blocks,handoff_block,event_bundle_tx,u_bundle_tx,spadmic_event_bundle_tx,handoff,required_packet_mask_i,input,4,clk_sys,rst_sys_n,subblock_to_subblock,required_packet_mask,event_bundle_tx.u_bundle_tx.required_packet_mask_i,internal,1V8,connect_direct,From event coordinator,TOP/rtl/spadmic_event_bundle_tx.sv
348,04 - Genus Handoff Blocks,handoff_block,event_bundle_tx,u_bundle_tx,spadmic_event_bundle_tx,handoff,source_pending_mask_i,input,4,clk_sys,rst_sys_n,status,packet_pending_mask,event_bundle_tx.u_bundle_tx.source_pending_mask_i,internal,1V8,connect_direct,TDC pending bits plus position pending,TOP/rtl/spadmic_event_bundle_tx.sv
349,04 - Genus Handoff Blocks,handoff_block,event_bundle_tx,u_bundle_tx,spadmic_event_bundle_tx,handoff,event_id_i,input,14,clk_sys,rst_sys_n,subblock_to_subblock,event_id,event_bundle_tx.u_bundle_tx.event_id_i,internal,1V8,connect_direct,Current event ID,TOP/rtl/spadmic_event_bundle_tx.sv
350,04 - Genus Handoff Blocks,handoff_block,event_bundle_tx,u_bundle_tx,spadmic_event_bundle_tx,handoff,src_valid_i,input,4,clk_sys,rst_sys_n,subblock_to_subblock,src_valid[0..3],event_bundle_tx.u_bundle_tx.src_valid_i,internal,1V8,connect_direct,Bits 0 R 1 Y 2 B 3 position,TOP/rtl/spadmic_event_bundle_tx.sv
351,04 - Genus Handoff Blocks,handoff_block,event_bundle_tx,u_bundle_tx,spadmic_event_bundle_tx,handoff,src_ready_o,output,4,clk_sys,rst_sys_n,subblock_to_subblock,src_ready[0..3],tdc_and_position_sources.fanout.pkt_ready_i,internal,1V8,connect_direct,Backpressure to packet sources,TOP/rtl/spadmic_event_bundle_tx.sv
352,04 - Genus Handoff Blocks,handoff_block,event_bundle_tx,u_bundle_tx,spadmic_event_bundle_tx,handoff,src_data_i,input,NARROW_W x SPADMIC_SRC_COUNT,clk_sys,rst_sys_n,subblock_to_subblock,src_data[0..3],event_bundle_tx.u_bundle_tx.src_data_i,internal,1V8,connect_direct,Packet data from TDC R Y B and position,TOP/rtl/spadmic_event_bundle_tx.sv
353,04 - Genus Handoff Blocks,handoff_block,event_bundle_tx,u_bundle_tx,spadmic_event_bundle_tx,handoff,src_sop_i,input,4,clk_sys,rst_sys_n,subblock_to_subblock,src_sop[0..3],event_bundle_tx.u_bundle_tx.src_sop_i,internal,1V8,connect_direct,Packet SOP flags,TOP/rtl/spadmic_event_bundle_tx.sv
354,04 - Genus Handoff Blocks,handoff_block,event_bundle_tx,u_bundle_tx,spadmic_event_bundle_tx,handoff,src_eop_i,input,4,clk_sys,rst_sys_n,subblock_to_subblock,src_eop[0..3],event_bundle_tx.u_bundle_tx.src_eop_i,internal,1V8,connect_direct,Packet EOP flags,TOP/rtl/spadmic_event_bundle_tx.sv
355,04 - Genus Handoff Blocks,handoff_block,event_bundle_tx,u_bundle_tx,spadmic_event_bundle_tx,handoff,word_valid_o,output,1,clk_sys,rst_sys_n,subblock_to_subblock,bundle_word_valid,output_fifo.u_output_fifo.push_valid_i,internal,1V8,connect_direct,Output word valid before flush marker mux,TOP/rtl/spadmic_event_bundle_tx.sv
356,04 - Genus Handoff Blocks,handoff_block,event_bundle_tx,u_bundle_tx,spadmic_event_bundle_tx,handoff,word_ready_i,input,1,clk_sys,rst_sys_n,subblock_to_subblock,bundle_word_ready,event_bundle_tx.u_bundle_tx.word_ready_i,internal,1V8,connect_direct,FIFO push ready and no pending flush,TOP/rtl/spadmic_event_bundle_tx.sv
357,04 - Genus Handoff Blocks,handoff_block,event_bundle_tx,u_bundle_tx,spadmic_event_bundle_tx,handoff,word_data_o,output,NARROW_W,clk_sys,rst_sys_n,subblock_to_subblock,bundle_word_data,output_fifo.u_output_fifo.push_data_i[NARROW_W-1:0],internal,1V8,connect_direct,Output word data before flush marker mux,TOP/rtl/spadmic_event_bundle_tx.sv
358,04 - Genus Handoff Blocks,handoff_block,event_bundle_tx,u_bundle_tx,spadmic_event_bundle_tx,handoff,flush_o,output,1,clk_sys,rst_sys_n,subblock_to_subblock,bundle_flush,output_fifo.u_output_fifo.push_data_i[NARROW_W],internal,1V8,connect_direct,Converted into FIFO flush marker,TOP/rtl/spadmic_event_bundle_tx.sv
359,04 - Genus Handoff Blocks,handoff_block,event_bundle_tx,u_bundle_tx,spadmic_event_bundle_tx,handoff,completed_packet_mask_o,output,4,clk_sys,rst_sys_n,status,bundle_completed_packet_mask,matrix_top_csr.u_matrix_top_csr.completed_packet_mask_i,internal,1V8,connect_direct,CSR packet completion status,TOP/rtl/spadmic_event_bundle_tx.sv
360,04 - Genus Handoff Blocks,handoff_block,event_bundle_tx,u_bundle_tx,spadmic_event_bundle_tx,handoff,done_o,output,1,clk_sys,rst_sys_n,status,bundle_done,event_coordinator.u_event_coordinator.bundle_done_i,internal,1V8,connect_direct,Event coordinator bundle done,TOP/rtl/spadmic_event_bundle_tx.sv
361,04 - Genus Handoff Blocks,handoff_block,event_bundle_tx,u_bundle_tx,spadmic_event_bundle_tx,handoff,busy_o,output,1,clk_sys,rst_sys_n,status,bundle_busy,top_status.unused_phase2_inputs.bundle_busy,internal,1V8,connect_direct,Bundle busy status,TOP/rtl/spadmic_event_bundle_tx.sv
362,04 - Genus Handoff Blocks,handoff_block,event_bundle_tx,u_bundle_tx,spadmic_event_bundle_tx,handoff,idle_o,output,1,clk_sys,rst_sys_n,status,bundle_idle,top_glue.readiness.bundle_idle,internal,1V8,connect_direct,Output path idle computation,TOP/rtl/spadmic_event_bundle_tx.sv
363,04 - Genus Handoff Blocks,handoff_block,event_bundle_tx,u_bundle_tx,spadmic_event_bundle_tx,handoff,missing_source_error_o,output,1,clk_sys,rst_sys_n,status,bundle_missing_source_error,matrix_top_csr.u_matrix_top_csr.bundle_missing_source_i,internal,1V8,connect_direct,CSR error status,TOP/rtl/spadmic_event_bundle_tx.sv
364,04 - Genus Handoff Blocks,handoff_block,output_fifo,u_output_fifo,spadmic_output_fifo,handoff,clk_sys,input,1,clk_sys,rst_sys_n,clock,clk_sys,output_fifo.u_output_fifo.clk_sys,clock_wrapper,1V8,connect_direct,FIFO clock,TOP/rtl/spadmic_output_fifo.sv
365,04 - Genus Handoff Blocks,handoff_block,output_fifo,u_output_fifo,spadmic_output_fifo,handoff,rst_n,input,1,clk_sys,rst_sys_n,reset,rst_sys_n,output_fifo.u_output_fifo.rst_n,internal,1V8,connect_direct,FIFO reset,TOP/rtl/spadmic_output_fifo.sv
366,04 - Genus Handoff Blocks,handoff_block,output_fifo,u_output_fifo,spadmic_output_fifo,handoff,push_valid_i,input,1,clk_sys,rst_sys_n,subblock_to_subblock,output_fifo_push_valid,output_fifo.u_output_fifo.push_valid_i,internal,1V8,connect_direct,bundle_word_valid OR pending flush marker,TOP/rtl/spadmic_output_fifo.sv
367,04 - Genus Handoff Blocks,handoff_block,output_fifo,u_output_fifo,spadmic_output_fifo,handoff,push_data_i,input,NARROW_W+1,clk_sys,rst_sys_n,subblock_to_subblock,output_fifo_push_data,output_fifo.u_output_fifo.push_data_i,internal,1V8,connect_direct,MSB marks flush and lower bits are data,TOP/rtl/spadmic_output_fifo.sv
368,04 - Genus Handoff Blocks,handoff_block,output_fifo,u_output_fifo,spadmic_output_fifo,handoff,push_ready_o,output,1,clk_sys,rst_sys_n,subblock_to_subblock,output_fifo_push_ready,event_bundle_tx.u_bundle_tx.word_ready_i,internal,1V8,connect_direct,Backpressure to bundle TX,TOP/rtl/spadmic_output_fifo.sv
